window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id,ForwardingRatio,IngressEgressDelta,ConsistencyScore,RetryRate,RSSI_mean,RSSI_var,RSSI_Hop_Diff,LatencyHopRatio,TunnelIntensity,TunnelBytes,TunnelLatency,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_stability,PDR,_pdr_clipped,Label,missing_firmware_fields,attack_type,topology,location,run_repeat
655,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.4,0.6399999999999999,-63.0,-61.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.4,0.6399999999999999,8.800000000000004,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
660,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.8,0.16,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.8,0.16,8.400000000000006,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
665,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.6,0.6399999999999999,-63.0,-61.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.6,0.6399999999999999,8.600000000000001,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
670,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.4,0.24,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.4,0.24,8.800000000000004,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
675,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.6,0.24,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.6,0.24,8.600000000000001,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
680,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.8,0.16,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.8,0.16,8.400000000000006,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
685,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.2,0.16,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.2,0.16,9.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
690,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.2,0.16,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.2,0.16,9.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
695,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.6,0.24,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.6,0.24,8.600000000000001,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
700,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.8,0.16,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.8,0.16,8.400000000000006,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
705,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.6,0.24,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.6,0.24,8.600000000000001,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
710,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.8,0.16,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.8,0.16,8.400000000000006,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
715,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.6,0.24,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.6,0.24,8.600000000000001,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
720,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-63.0,0.0,-63.0,-63.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-63.0,0.0,8.200000000000003,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
725,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.2,1.36,-63.0,-60.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.2,1.36,9.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
730,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-64.2,15.76,-72.0,-61.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-64.2,15.76,7.0,,0.0,0.0,,0.0,0,4.0,1.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
735,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,5,5,-62.0,0.0,-62.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.0,0.0,9.200000000000005,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
740,NODE_B0CBD8F33218,child_node5_linear_wormhole_r1_20260726_181939_telem.csv,wormhole_a,4.0,B4:BF:E9:34:ED:81,4,5,-62.25,0.1875,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,3.0,,,,0.0,-62.25,0.1875,8.950000000000003,,0.0,0.0,,0.0,0,3.0,3.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,1.0
30,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
35,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
40,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
45,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
50,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
55,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
60,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
65,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
70,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
75,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
80,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
85,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
90,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
95,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,-26.0,1014.0,-65.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-26.0,1014.0,26.0,,0.0,0.0,,0.75,3,1.0,0.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
100,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,-13.0,676.0,-65.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-13.0,676.0,13.0,,0.0,0.0,,0.5,2,1.0,0.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
105,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-39.0,1014.0,-65.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-39.0,1014.0,26.8,,0.0,0.0,,0.5,2,1.0,0.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
110,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,-1.0,00:00:00:00:00:00,5,5,-26.0,1014.0,-65.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-26.0,1014.0,26.0,,0.0,0.0,,0.5,2,1.0,0.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
115,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-39.2,1024.56,-66.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-39.2,1024.56,26.599999999999994,,0.0,0.0,,0.75,3,1.0,0.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
120,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-38.6,993.44,-65.0,0.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-38.6,993.44,27.2,,0.0,0.0,,0.5,2,1.0,0.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
125,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-64.0,0.8,-65.0,-63.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-64.0,0.8,1.7999999999999972,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
130,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-63.4,0.24,-64.0,-63.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-63.4,0.24,2.3999999999999986,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
135,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-63.0,0.0,-63.0,-63.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-63.0,0.0,2.799999999999997,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
140,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-63.0,0.0,-63.0,-63.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-63.0,0.0,2.799999999999997,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
145,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-63.4,0.24,-64.0,-63.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-63.4,0.24,2.3999999999999986,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
150,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-63.8,0.16,-64.0,-63.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-63.8,0.16,2.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
155,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-63.6,0.24,-64.0,-63.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-63.6,0.24,2.199999999999996,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
160,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-62.8,0.16,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-62.8,0.16,3.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
165,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-62.8,0.16,-63.0,-62.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-62.8,0.16,3.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
170,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-63.8,0.5599999999999999,-65.0,-63.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-63.8,0.5599999999999999,2.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
175,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-64.4,0.24,-65.0,-64.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-64.4,0.24,1.3999999999999917,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
180,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-64.0,0.4,-65.0,-63.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-64.0,0.4,1.7999999999999972,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
185,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-65.4,0.64,-67.0,-65.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-65.4,0.64,0.3999999999999915,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
190,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-65.6,1.04,-67.0,-64.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-65.6,1.04,0.2000000000000028,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
195,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-66.6,0.24,-67.0,-66.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-66.6,0.24,0.7999999999999972,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
200,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-66.8,0.16,-67.0,-66.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-66.8,0.16,1.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
205,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-67.4,0.24,-68.0,-67.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-67.4,0.24,1.6000000000000083,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
210,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-65.8,0.16,-66.0,-65.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-65.8,0.16,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
215,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-66.0,0.0,-66.0,-66.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-66.0,0.0,0.2000000000000028,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
220,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-65.8,0.16,-66.0,-65.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-65.8,0.16,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
225,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-65.6,0.24,-66.0,-65.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-65.6,0.24,0.2000000000000028,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
230,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-65.8,0.16,-66.0,-65.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-65.8,0.16,0.0,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
235,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-66.2,0.16,-67.0,-66.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-66.2,0.16,0.4000000000000057,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
240,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-66.0,0.0,-66.0,-66.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-66.0,0.0,0.2000000000000028,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
245,NODE_B0CBD8F33218,child_node5_linear_wormhole_r2_20260726_194908_telem.csv,wormhole_a,2.0,28:05:A5:32:D7:B5,5,5,-66.4,0.64,-68.0,-66.0,0.0,False,0.0,False,0.0,False,0.0,0.0,,,,0.0,-66.4,0.64,0.6000000000000085,,0.0,0.0,,0.0,0,4.0,4.0,,False,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",wormhole,linear,unrecorded,2.0
